1	0.825622	
2	0.760617	
3	0.694549	
4	0.649934	
5	0.559855	
6	0.505522	
7	0.462839	
8	0.417241	
9	0.360229	
10	0.308827	
11	0.271018	
12	0.21734	
13	0.18503	
14	0.167659	
15	0.133404	
16	0.0916652	
17	0.0606098	
18	0.0588673	
19	0.0364896	
20	0.0185182	
21	-0.0099503	
22	-0.0176596	
23	-0.0173146	
24	-0.0278047	
25	-0.0215591	
26	-0.0113267	
27	-0.0160205	
28	-0.00973746	
29	0.0166741	
30	0.0117283	
31	0.0561041	
32	0.0692816	
33	0.0884539	
34	0.121857	
35	0.138464	
36	0.157291	
37	0.206355	
38	0.249373	
39	0.294074	
40	0.324911	
41	0.3828	
42	0.433424	
43	0.470495	
44	0.527956	
45	0.61071	
46	0.658981	
47	0.72617	
48	0.797734	
49	0.868065	
